section,category,description,region,date,metric,value
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-11,Patients Discharged or Transferred Within the Last 24 Hours,134
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-11,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,102
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-12,Patients Discharged or Transferred Within the Last 24 Hours,168
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-12,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,112
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-13,Patients Discharged or Transferred Within the Last 24 Hours,204
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-13,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,125
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-14,Patients Discharged or Transferred Within the Last 24 Hours,176
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-14,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,138
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-15,Patients Discharged or Transferred Within the Last 24 Hours,129
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-15,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,141
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-16,Patients Discharged or Transferred Within the Last 24 Hours,171
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-16,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,156
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-17,Patients Discharged or Transferred Within the Last 24 Hours,176
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-17,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,165
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-18,Patients Discharged or Transferred Within the Last 24 Hours,191
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-18,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,174
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-19,Patients Discharged or Transferred Within the Last 24 Hours,197
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-19,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,178
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-20,Patients Discharged or Transferred Within the Last 24 Hours,226
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-20,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,181
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-21,Patients Discharged or Transferred Within the Last 24 Hours,213
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-21,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,186
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-22,Patients Discharged or Transferred Within the Last 24 Hours,183
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-22,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,194
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-23,Patients Discharged or Transferred Within the Last 24 Hours,187
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-23,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,196
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-24,Patients Discharged or Transferred Within the Last 24 Hours,229
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-24,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,204
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-25,Patients Discharged or Transferred Within the Last 24 Hours,198
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-25,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,205
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-26,Patients Discharged or Transferred Within the Last 24 Hours,154
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-26,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,199
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-27,Patients Discharged or Transferred Within the Last 24 Hours,175
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-27,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,191
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-28,Patients Discharged or Transferred Within the Last 24 Hours,196
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-28,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,189
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-29,Patients Discharged or Transferred Within the Last 24 Hours,192
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-29,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,190
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-30,Patients Discharged or Transferred Within the Last 24 Hours,193
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-11-30,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,191
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-01,Patients Discharged or Transferred Within the Last 24 Hours,241
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-01,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,193
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-02,Patients Discharged or Transferred Within the Last 24 Hours,217
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-02,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,195
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-03,Patients Discharged or Transferred Within the Last 24 Hours,237
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-03,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,207
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-04,Patients Discharged or Transferred Within the Last 24 Hours,267
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-04,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,220
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-05,Patients Discharged or Transferred Within the Last 24 Hours,260
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-05,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,230
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-06,Patients Discharged or Transferred Within the Last 24 Hours,181
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-06,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,228
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-07,Patients Discharged or Transferred Within the Last 24 Hours,184
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-07,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,227
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-08,Patients Discharged or Transferred Within the Last 24 Hours,241
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-08,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,227
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-09,Patients Discharged or Transferred Within the Last 24 Hours,205
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-09,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,225
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-10,Patients Discharged or Transferred Within the Last 24 Hours,241
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-10,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,226
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-11,Patients Discharged or Transferred Within the Last 24 Hours,215
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-11,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,218
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-12,Patients Discharged or Transferred Within the Last 24 Hours,181
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-12,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,207
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-13,Patients Discharged or Transferred Within the Last 24 Hours,142
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-13,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,201
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-14,Patients Discharged or Transferred Within the Last 24 Hours,171
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-14,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,199
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-15,Patients Discharged or Transferred Within the Last 24 Hours,175
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-15,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,190
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-16,Patients Discharged or Transferred Within the Last 24 Hours,174
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-16,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,186
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-17,Patients Discharged or Transferred Within the Last 24 Hours,178
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-17,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,177
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-18,Patients Discharged or Transferred Within the Last 24 Hours,188
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-18,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,173
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-19,Patients Discharged or Transferred Within the Last 24 Hours,178
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-19,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,172
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-20,Patients Discharged or Transferred Within the Last 24 Hours,132
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-20,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,171
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-21,Patients Discharged or Transferred Within the Last 24 Hours,136
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-21,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,166
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-22,Patients Discharged or Transferred Within the Last 24 Hours,148
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-22,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,162
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-23,Patients Discharged or Transferred Within the Last 24 Hours,151
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-23,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,159
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-24,Patients Discharged or Transferred Within the Last 24 Hours,187
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-24,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,160
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-25,Patients Discharged or Transferred Within the Last 24 Hours,165
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-25,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,157
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-26,Patients Discharged or Transferred Within the Last 24 Hours,128
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-26,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,150
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-27,Patients Discharged or Transferred Within the Last 24 Hours,132
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-27,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,150
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-28,Patients Discharged or Transferred Within the Last 24 Hours,114
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-28,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,146
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-29,Patients Discharged or Transferred Within the Last 24 Hours,119
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-29,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,142
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-30,Patients Discharged or Transferred Within the Last 24 Hours,170
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-30,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,145
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-31,Patients Discharged or Transferred Within the Last 24 Hours,149
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2020-12-31,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,140
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2021-01-01,Patients Discharged or Transferred Within the Last 24 Hours,131
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2021-01-01,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,135
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2021-01-02,Patients Discharged or Transferred Within the Last 24 Hours,115
Hospital Data,Hospital Level,Discharges (Daily),Colorado,2021-01-02,7-Day Average of Patients Discharged or Transferred Within the Last 24 Hours,133
